timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,SampleCount,ErrorCount,IdleTime,Connect
1655377551800,2,Op-1-GetModels-1,200,OK,w3sd Workflow 1-1,text,true,,312,129,1,1,http://192.168.0.87:5001/api/model,2,1,0,0,1
1655377551821,2,Op-1-GetModels-2,200,OK,w3sd Workflow 1-2,text,true,,312,129,2,2,http://192.168.0.87:5001/api/model,2,1,0,0,0
1655377551841,8,Op-1-GetModels-3,200,OK,w3sd Workflow 1-3,text,true,,312,129,3,3,http://192.168.0.87:5001/api/model,8,1,0,0,0
1655377551861,14,Op-1-GetModels-4,200,OK,w3sd Workflow 1-4,text,true,,312,129,4,4,http://192.168.0.87:5001/api/model,14,1,0,0,0
1655377551881,37,Op-1-GetModels-5,200,OK,w3sd Workflow 1-5,text,true,,312,129,6,6,http://192.168.0.87:5001/api/model,37,1,0,0,0
1655377551901,26,Op-1-GetModels-6,200,OK,w3sd Workflow 1-6,text,true,,312,129,7,7,http://192.168.0.87:5001/api/model,26,1,0,0,1
1655377551921,19,Op-1-GetModels-7,200,OK,w3sd Workflow 1-7,text,true,,312,129,7,7,http://192.168.0.87:5001/api/model,19,1,0,0,1
1655377551941,47,Op-1-GetModels-8,200,OK,w3sd Workflow 1-8,text,true,,312,129,10,10,http://192.168.0.87:5001/api/model,47,1,0,0,0
1655377551961,31,Op-1-GetModels-9,200,OK,w3sd Workflow 1-9,text,true,,312,129,10,10,http://192.168.0.87:5001/api/model,31,1,0,0,0
1655377551981,21,Op-1-GetModels-10,200,OK,w3sd Workflow 1-10,text,true,,312,129,11,11,http://192.168.0.87:5001/api/model,21,1,0,0,0
1655377552001,17,Op-1-GetModels-11,200,OK,w3sd Workflow 1-11,text,true,,312,129,11,11,http://192.168.0.87:5001/api/model,17,1,0,0,1
1655377552021,29,Op-1-GetModels-12,200,OK,w3sd Workflow 1-12,text,true,,312,129,13,13,http://192.168.0.87:5001/api/model,29,1,0,0,0
1655377552041,16,Op-1-GetModels-13,200,OK,w3sd Workflow 1-13,text,true,,312,129,13,13,http://192.168.0.87:5001/api/model,16,1,0,0,1
1655377552061,29,Op-1-GetModels-14,200,OK,w3sd Workflow 1-14,text,true,,312,129,15,15,http://192.168.0.87:5001/api/model,29,1,0,0,0
1655377552081,21,Op-1-GetModels-15,200,OK,w3sd Workflow 1-15,text,true,,312,129,16,16,http://192.168.0.87:5001/api/model,21,1,0,0,1
1655377552100,19,Op-1-GetModels-16,200,OK,w3sd Workflow 1-16,text,true,,312,129,16,16,http://192.168.0.87:5001/api/model,19,1,0,0,1
1655377552121,24,Op-1-GetModels-17,200,OK,w3sd Workflow 1-17,text,true,,312,129,18,18,http://192.168.0.87:5001/api/model,23,1,0,0,0
1655377552141,6,Op-1-GetModels-18,200,OK,w3sd Workflow 1-18,text,true,,312,129,18,18,http://192.168.0.87:5001/api/model,6,1,0,0,0
1655377552161,21,Op-1-GetModels-19,200,OK,w3sd Workflow 1-19,text,true,,312,129,20,20,http://192.168.0.87:5001/api/model,21,1,0,0,0
1655377552181,6,Op-1-GetModels-20,200,OK,w3sd Workflow 1-20,text,true,,312,129,20,20,http://192.168.0.87:5001/api/model,6,1,0,0,0
1655377552201,13,Op-1-GetModels-21,200,OK,w3sd Workflow 1-21,text,true,,312,129,21,21,http://192.168.0.87:5001/api/model,13,1,0,0,1
1655377552221,12,Op-1-GetModels-22,200,OK,w3sd Workflow 1-22,text,true,,312,129,22,22,http://192.168.0.87:5001/api/model,12,1,0,0,0
1655377552241,10,Op-1-GetModels-23,200,OK,w3sd Workflow 1-23,text,true,,312,129,23,23,http://192.168.0.87:5001/api/model,10,1,0,0,1
1655377552260,19,Op-1-GetModels-24,200,OK,w3sd Workflow 1-24,text,true,,312,129,24,24,http://192.168.0.87:5001/api/model,19,1,0,0,1
1655377552280,25,Op-1-GetModels-25,200,OK,w3sd Workflow 1-25,text,true,,312,129,26,26,http://192.168.0.87:5001/api/model,25,1,0,0,1
1655377552301,10,Op-1-GetModels-26,200,OK,w3sd Workflow 1-26,text,true,,312,129,26,26,http://192.168.0.87:5001/api/model,10,1,0,0,0
1655377552321,26,Op-1-GetModels-27,200,OK,w3sd Workflow 1-27,text,true,,312,129,28,28,http://192.168.0.87:5001/api/model,26,1,0,0,0
1655377552341,10,Op-1-GetModels-28,200,OK,w3sd Workflow 1-28,text,true,,312,129,28,28,http://192.168.0.87:5001/api/model,10,1,0,0,0
1655377552361,22,Op-1-GetModels-29,200,OK,w3sd Workflow 1-29,text,true,,312,129,30,30,http://192.168.0.87:5001/api/model,22,1,0,0,0
1655377552381,10,Op-1-GetModels-30,200,OK,w3sd Workflow 1-30,text,true,,312,129,30,30,http://192.168.0.87:5001/api/model,10,1,0,0,0
1655377552401,23,Op-1-GetModels-31,200,OK,w3sd Workflow 1-31,text,true,,312,129,32,32,http://192.168.0.87:5001/api/model,23,1,0,0,0
1655377552421,10,Op-1-GetModels-32,200,OK,w3sd Workflow 1-32,text,true,,312,129,32,32,http://192.168.0.87:5001/api/model,10,1,0,0,0
1655377552441,17,Op-1-GetModels-33,200,OK,w3sd Workflow 1-33,text,true,,312,129,33,33,http://192.168.0.87:5001/api/model,17,1,0,0,0
1655377552461,25,Op-1-GetModels-34,200,OK,w3sd Workflow 1-34,text,true,,312,129,35,35,http://192.168.0.87:5001/api/model,25,1,0,0,0
1655377552481,10,Op-1-GetModels-35,200,OK,w3sd Workflow 1-35,text,true,,312,129,35,35,http://192.168.0.87:5001/api/model,10,1,0,0,1
1655377552500,17,Op-1-GetModels-36,200,OK,w3sd Workflow 1-36,text,true,,312,129,36,36,http://192.168.0.87:5001/api/model,17,1,0,0,1
1655377552520,16,Op-1-GetModels-37,200,OK,w3sd Workflow 1-37,text,true,,312,129,37,37,http://192.168.0.87:5001/api/model,16,1,0,0,1
1655377552541,16,Op-1-GetModels-38,200,OK,w3sd Workflow 1-38,text,true,,312,129,38,38,http://192.168.0.87:5001/api/model,16,1,0,0,0
1655377552561,18,Op-1-GetModels-39,200,OK,w3sd Workflow 1-39,text,true,,312,129,39,39,http://192.168.0.87:5001/api/model,18,1,0,0,0
1655377552581,22,Op-1-GetModels-40,200,OK,w3sd Workflow 1-40,text,true,,312,129,41,41,http://192.168.0.87:5001/api/model,22,1,0,0,0
1655377552601,10,Op-1-GetModels-41,200,OK,w3sd Workflow 1-41,text,true,,312,129,41,41,http://192.168.0.87:5001/api/model,10,1,0,0,0
1655377552621,12,Op-1-GetModels-42,200,OK,w3sd Workflow 1-42,text,true,,312,129,42,42,http://192.168.0.87:5001/api/model,12,1,0,0,0
1655377552641,12,Op-1-GetModels-43,200,OK,w3sd Workflow 1-43,text,true,,312,129,43,43,http://192.168.0.87:5001/api/model,12,1,0,0,0
1655377552661,12,Op-1-GetModels-44,200,OK,w3sd Workflow 1-44,text,true,,312,129,44,44,http://192.168.0.87:5001/api/model,12,1,0,0,0
1655377552681,22,Op-1-GetModels-45,200,OK,w3sd Workflow 1-45,text,true,,312,129,46,46,http://192.168.0.87:5001/api/model,22,1,0,0,0
1655377552701,12,Op-1-GetModels-46,200,OK,w3sd Workflow 1-46,text,true,,312,129,46,46,http://192.168.0.87:5001/api/model,12,1,0,0,1
1655377552720,26,Op-1-GetModels-47,200,OK,w3sd Workflow 1-47,text,true,,312,129,48,48,http://192.168.0.87:5001/api/model,26,1,0,0,1
1655377552740,13,Op-1-GetModels-48,200,OK,w3sd Workflow 1-48,text,true,,312,129,48,48,http://192.168.0.87:5001/api/model,13,1,0,0,1
1655377552761,24,Op-1-GetModels-49,200,OK,w3sd Workflow 1-49,text,true,,312,129,50,50,http://192.168.0.87:5001/api/model,24,1,0,0,0
1655377552781,8,Op-1-GetModels-50,200,OK,w3sd Workflow 1-50,text,true,,312,129,50,50,http://192.168.0.87:5001/api/model,8,1,0,0,0
1655377551824,3930,Op-2-GetAnimations-2,200,OK,w3sd Workflow 1-2,text,true,,296,154,50,50,http://192.168.0.87:5001/api/model/character.fbx/animations,3930,1,0,0,0
1655377551803,3961,Op-2-GetAnimations-1,200,OK,w3sd Workflow 1-1,text,true,,296,154,50,50,http://192.168.0.87:5001/api/model/character.fbx/animations,3961,1,0,0,0
1655377552633,6652,Op-2-GetAnimations-42,200,OK,w3sd Workflow 1-42,text,true,,296,154,50,50,http://192.168.0.87:5001/api/model/character.fbx/animations,6652,1,0,0,0
1655377555764,3533,Op-3-GetItems-1,200,OK,w3sd Workflow 1-1,text,true,,1298,154,50,50,http://192.168.0.87:5001/api/model/character.fbx/assemblies,3533,1,0,0,1
1655377552057,10809,Op-2-GetAnimations-13,200,OK,w3sd Workflow 1-13,text,true,,296,154,50,50,http://192.168.0.87:5001/api/model/character.fbx/animations,10808,1,0,0,0
1655377552119,10834,Op-2-GetAnimations-16,200,OK,w3sd Workflow 1-16,text,true,,296,154,50,50,http://192.168.0.87:5001/api/model/character.fbx/animations,10834,1,0,0,0
1655377562954,3484,Op-3-GetItems-16,200,OK,w3sd Workflow 1-16,text,true,,1298,154,50,50,http://192.168.0.87:5001/api/model/character.fbx/assemblies,3484,1,0,0,0
1655377552486,14062,Op-2-GetAnimations-34,200,OK,w3sd Workflow 1-34,text,true,,296,154,50,50,http://192.168.0.87:5001/api/model/character.fbx/animations,14062,1,0,0,0
1655377566549,3865,Op-3-GetItems-34,200,OK,w3sd Workflow 1-34,text,true,,1298,154,50,50,http://192.168.0.87:5001/api/model/character.fbx/assemblies,3865,1,0,0,1
1655377551988,19748,Op-2-GetAnimations-8,200,OK,w3sd Workflow 1-8,text,true,,296,154,50,50,http://192.168.0.87:5001/api/model/character.fbx/animations,19748,1,0,0,1
1655377559287,12762,Op-3-GetItems-42,200,OK,w3sd Workflow 1-42,text,true,,1298,154,50,50,http://192.168.0.87:5001/api/model/character.fbx/assemblies,12762,1,0,0,0
1655377572050,3371,Op-4-HideElement-42,200,OK,w3sd Workflow 1-42,text,true,,292,424,50,50,http://192.168.0.87:5001/api/model/character.fbx/hide,3371,1,0,0,0
1655377552145,23456,Op-2-GetAnimations-17,200,OK,w3sd Workflow 1-17,text,true,,296,154,50,50,http://192.168.0.87:5001/api/model/character.fbx/animations,23456,1,0,0,0
1655377552713,26184,Op-2-GetAnimations-46,200,OK,w3sd Workflow 1-46,text,true,,296,154,50,50,http://192.168.0.87:5001/api/model/character.fbx/animations,26184,1,0,0,1
1655377575422,3783,Op-5-ShowElement-42,200,OK,w3sd Workflow 1-42,text,true,,292,375,50,50,http://192.168.0.87:5001/api/model/character.fbx/show,3783,1,0,0,0
1655377559298,23170,Op-4-HideElement-1,200,OK,w3sd Workflow 1-1,text,true,,292,424,50,50,http://192.168.0.87:5001/api/model/character.fbx/hide,23170,1,0,0,0
1655377552391,30558,Op-2-GetAnimations-30,200,OK,w3sd Workflow 1-30,text,true,,296,154,50,50,http://192.168.0.87:5001/api/model/character.fbx/animations,30558,1,0,0,0
1655377562867,23216,Op-3-GetItems-13,200,OK,w3sd Workflow 1-13,text,true,,1298,154,50,50,http://192.168.0.87:5001/api/model/character.fbx/assemblies,23216,1,0,0,0
1655377582468,3989,Op-5-ShowElement-1,200,OK,w3sd Workflow 1-1,text,true,,292,375,50,50,http://192.168.0.87:5001/api/model/character.fbx/show,3989,1,0,0,0
1655377552002,37582,Op-2-GetAnimations-10,200,OK,w3sd Workflow 1-10,text,true,,296,154,50,50,http://192.168.0.87:5001/api/model/character.fbx/animations,37582,1,0,0,1
1655377552424,37641,Op-2-GetAnimations-31,200,OK,w3sd Workflow 1-31,text,true,,296,154,50,50,http://192.168.0.87:5001/api/model/character.fbx/animations,37641,1,0,0,1
1655377552518,40643,Op-2-GetAnimations-36,200,OK,w3sd Workflow 1-36,text,true,,296,154,50,50,http://192.168.0.87:5001/api/model/character.fbx/animations,40643,1,0,0,0
1655377590066,3615,Op-3-GetItems-31,200,OK,w3sd Workflow 1-31,text,true,,1298,154,50,50,http://192.168.0.87:5001/api/model/character.fbx/assemblies,3615,1,0,0,1
1655377551940,44816,Op-2-GetAnimations-7,200,OK,w3sd Workflow 1-7,text,true,,296,154,50,50,http://192.168.0.87:5001/api/model/character.fbx/animations,44816,1,0,0,0
1655377552536,45019,Op-2-GetAnimations-37,200,OK,w3sd Workflow 1-37,text,true,,296,154,50,50,http://192.168.0.87:5001/api/model/character.fbx/animations,45019,1,0,0,1
1655377552458,47970,Op-2-GetAnimations-33,200,OK,w3sd Workflow 1-33,text,true,,296,154,50,50,http://192.168.0.87:5001/api/model/character.fbx/animations,47970,1,0,0,0
1655377593681,7046,Op-4-HideElement-31,200,OK,w3sd Workflow 1-31,text,true,,292,424,50,50,http://192.168.0.87:5001/api/model/character.fbx/hide,7046,1,0,0,1
1655377600429,4704,Op-3-GetItems-33,200,OK,w3sd Workflow 1-33,text,true,,1298,154,50,50,http://192.168.0.87:5001/api/model/character.fbx/assemblies,4704,1,0,0,0
1655377552312,53684,Op-2-GetAnimations-26,200,OK,w3sd Workflow 1-26,text,true,,296,154,50,50,http://192.168.0.87:5001/api/model/character.fbx/animations,53684,1,0,0,0
1655377600728,5395,Op-5-ShowElement-31,200,OK,w3sd Workflow 1-31,text,true,,292,375,50,50,http://192.168.0.87:5001/api/model/character.fbx/show,5395,1,0,0,0
1655377552491,57044,Op-2-GetAnimations-35,200,OK,w3sd Workflow 1-35,text,true,,296,154,50,50,http://192.168.0.87:5001/api/model/character.fbx/animations,57044,1,0,0,1
1655377589585,20097,Op-3-GetItems-10,200,OK,w3sd Workflow 1-10,text,true,,1298,154,50,50,http://192.168.0.87:5001/api/model/character.fbx/assemblies,20097,1,0,0,1
1655377551918,61251,Op-2-GetAnimations-5,200,OK,w3sd Workflow 1-5,text,true,,296,154,50,50,http://192.168.0.87:5001/api/model/character.fbx/animations,61251,1,0,0,0
1655377609535,3711,Op-3-GetItems-35,200,OK,w3sd Workflow 1-35,text,true,,1298,154,50,50,http://192.168.0.87:5001/api/model/character.fbx/assemblies,3711,1,0,0,0
1655377613169,3590,Op-3-GetItems-5,200,OK,w3sd Workflow 1-5,text,true,,1298,154,50,50,http://192.168.0.87:5001/api/model/character.fbx/assemblies,3590,1,0,0,1
1655377613246,3520,Op-4-HideElement-35,200,OK,w3sd Workflow 1-35,text,true,,292,424,50,50,http://192.168.0.87:5001/api/model/character.fbx/hide,3520,1,0,0,1
1655377616766,3327,Op-5-ShowElement-35,200,OK,w3sd Workflow 1-35,text,true,,292,375,50,50,http://192.168.0.87:5001/api/model/character.fbx/show,3327,1,0,0,0
1655377616759,3846,Op-4-HideElement-5,200,OK,w3sd Workflow 1-5,text,true,,292,424,50,50,http://192.168.0.87:5001/api/model/character.fbx/hide,3846,1,0,0,0
1655377566438,57329,Op-4-HideElement-16,200,OK,w3sd Workflow 1-16,text,true,,292,424,50,50,http://192.168.0.87:5001/api/model/character.fbx/hide,57329,1,0,0,1
1655377620605,3795,Op-5-ShowElement-5,200,OK,w3sd Workflow 1-5,text,true,,292,375,50,50,http://192.168.0.87:5001/api/model/character.fbx/show,3795,1,0,0,0
1655377552579,74876,Op-2-GetAnimations-39,200,OK,w3sd Workflow 1-39,text,true,,296,154,50,50,http://192.168.0.87:5001/api/model/character.fbx/animations,74876,1,0,0,0
1655377623766,3946,Op-5-ShowElement-16,200,OK,w3sd Workflow 1-16,text,true,,292,375,50,50,http://192.168.0.87:5001/api/model/character.fbx/show,3946,1,0,0,0
1655377571737,59304,Op-3-GetItems-8,200,OK,w3sd Workflow 1-8,text,true,,1298,154,50,50,http://192.168.0.87:5001/api/model/character.fbx/assemblies,59304,1,0,0,1
1655377627713,3720,Op-6-ChangeTextureColor-16,200,OK,w3sd Workflow 1-16,text,true,,292,388,50,50,http://192.168.0.87:5001/api/model/character.fbx/texturecolor,3720,1,0,0,0
1655377631041,3357,Op-4-HideElement-8,200,OK,w3sd Workflow 1-8,text,true,,292,424,50,50,http://192.168.0.87:5001/api/model/character.fbx/hide,3357,1,0,0,0
1655377582950,52567,Op-3-GetItems-30,200,OK,w3sd Workflow 1-30,text,true,,1298,154,50,50,http://192.168.0.87:5001/api/model/character.fbx/assemblies,52567,1,0,0,0
1655377634398,3848,Op-5-ShowElement-8,200,OK,w3sd Workflow 1-8,text,true,,292,375,50,50,http://192.168.0.87:5001/api/model/character.fbx/show,3848,1,0,0,0
1655377575602,62950,Op-3-GetItems-17,200,OK,w3sd Workflow 1-17,text,true,,1298,154,50,50,http://192.168.0.87:5001/api/model/character.fbx/assemblies,62950,1,0,0,0
1655377638246,3483,Op-6-ChangeTextureColor-8,200,OK,w3sd Workflow 1-8,text,true,,292,388,50,50,http://192.168.0.87:5001/api/model/character.fbx/texturecolor,3483,1,0,0,0
1655377638552,3605,Op-4-HideElement-17,200,OK,w3sd Workflow 1-17,text,true,,292,424,50,50,http://192.168.0.87:5001/api/model/character.fbx/hide,3605,1,0,0,0
1655377631433,14060,Op-7-ChangeTextureMaterial-16,200,OK,w3sd Workflow 1-16,text,true,,292,395,50,50,http://192.168.0.87:5001/api/model/character.fbx/texturematerial,14060,1,0,0,0
1655377642157,3422,Op-5-ShowElement-17,200,OK,w3sd Workflow 1-17,text,true,,292,375,50,50,http://192.168.0.87:5001/api/model/character.fbx/show,3422,1,0,0,0
1655377645494,3566,Op-8-GenerateAvatar-16,200,OK,w3sd Workflow 1-16,text,true,,292,364,50,50,http://192.168.0.87:5001/api/avatar,3566,1,0,0,0
1655377552100,96958,Workflow-User-16,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-16,,true,,3366,2383,50,50,null,96958,1,0,1,2
1655377645579,3567,Op-6-ChangeTextureColor-17,200,OK,w3sd Workflow 1-17,text,true,,292,388,49,49,http://192.168.0.87:5001/api/model/character.fbx/texturecolor,3567,1,0,0,0
1655377552090,100489,Op-2-GetAnimations-14,200,OK,w3sd Workflow 1-14,text,true,,296,154,49,49,http://192.168.0.87:5001/api/model/character.fbx/animations,100489,1,0,0,1
1655377552251,100562,Op-2-GetAnimations-23,200,OK,w3sd Workflow 1-23,text,true,,296,154,49,49,http://192.168.0.87:5001/api/model/character.fbx/animations,100561,1,0,0,0
1655377606122,50011,Op-6-ChangeTextureColor-31,200,OK,w3sd Workflow 1-31,text,true,,292,388,49,49,http://192.168.0.87:5001/api/model/character.fbx/texturecolor,50011,1,0,0,0
1655377570414,85864,Op-4-HideElement-34,200,OK,w3sd Workflow 1-34,text,true,,292,424,49,49,http://192.168.0.87:5001/api/model/character.fbx/hide,85864,1,0,0,1
1655377656278,4519,Op-5-ShowElement-34,200,OK,w3sd Workflow 1-34,text,true,,292,375,49,49,http://192.168.0.87:5001/api/model/character.fbx/show,4519,1,0,0,0
1655377551992,109176,Op-2-GetAnimations-9,200,OK,w3sd Workflow 1-9,text,true,,296,154,49,49,http://192.168.0.87:5001/api/model/character.fbx/animations,109176,1,0,0,1
1655377552102,109815,Op-2-GetAnimations-15,200,OK,w3sd Workflow 1-15,text,true,,296,154,49,49,http://192.168.0.87:5001/api/model/character.fbx/animations,109815,1,0,0,0
1655377661169,3549,Op-3-GetItems-9,200,OK,w3sd Workflow 1-9,text,true,,1298,154,49,49,http://192.168.0.87:5001/api/model/character.fbx/assemblies,3549,1,0,0,0
1655377652580,13027,Op-3-GetItems-14,200,OK,w3sd Workflow 1-14,text,true,,1298,154,49,49,http://192.168.0.87:5001/api/model/character.fbx/assemblies,13027,1,0,0,0
1655377552215,115971,Op-2-GetAnimations-21,200,OK,w3sd Workflow 1-21,text,true,,296,154,49,49,http://192.168.0.87:5001/api/model/character.fbx/animations,115971,1,0,0,0
1655377649146,19977,Op-7-ChangeTextureMaterial-17,200,OK,w3sd Workflow 1-17,text,true,,292,395,49,49,http://192.168.0.87:5001/api/model/character.fbx/texturematerial,19977,1,0,0,0
1655377668187,3546,Op-3-GetItems-21,200,OK,w3sd Workflow 1-21,text,true,,1298,154,49,49,http://192.168.0.87:5001/api/model/character.fbx/assemblies,3546,1,0,0,1
1655377661918,10834,Op-3-GetItems-15,200,OK,w3sd Workflow 1-15,text,true,,1298,154,49,49,http://192.168.0.87:5001/api/model/character.fbx/assemblies,10834,1,0,0,1
1655377671734,3696,Op-4-HideElement-21,200,OK,w3sd Workflow 1-21,text,true,,292,424,49,49,http://192.168.0.87:5001/api/model/character.fbx/hide,3696,1,0,0,0
